Timestamp,Entry Price,Exit Price,PnL,Outcome
2024-11-07 13:00:00,74707.34,75827.95009999999,1120.6100999999908,TP
2024-11-30 06:00:00,96687.59,96921.06,233.47000000000116,TimeExit
2024-12-07 10:00:00,99630.76,100400.0,769.2400000000052,TimeExit
2024-12-07 12:00:00,99527.5,99676.73,149.22999999999593,TimeExit
2025-01-03 10:00:00,96411.54,97857.71309999998,1446.1730999999854,TP
2025-01-05 12:00:00,97737.01,98658.42,921.4100000000035,TimeExit
2025-01-31 06:00:00,104511.11,105089.95,578.8399999999965,TimeExit
